FILE_DATE,PHU_NAME,PHU_NUM,ACTIVE_CASES,RESOLVED_CASES,DEATHS
2020-05-07,EASTERN ONTARIO,2258,32,78,2
2020-05-07,GREY BRUCE,2233,11,71,0
2020-05-07,HALDIMAND-NORFOLK,2234,12,148,31
2020-05-07,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,12,125,19
2020-05-07,HALTON REGION,2236,70,410,23
2020-05-07,HASTINGS & PRINCE EDWARD COUNTIES,2238,6,33,5
2020-05-07,HURON PERTH,5183,5,41,5
2020-05-07,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,1,59,0
2020-05-07,LAMBTON COUNTY,2242,29,149,16
2020-05-07,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,28,256,43
2020-05-07,MIDDLESEX-LONDON,2244,59,339,41
2020-05-07,NIAGARA REGION,2246,79,407,53
2020-05-07,NORTH BAY PARRY SOUND DISTRICT,2247,2,15,0
2020-05-07,NORTHWESTERN,2249,0,15,0
2020-05-07,OXFORD ELGIN-ST.THOMAS,4913,6,51,4
2020-06-26,NORTHWESTERN,2249,8,28,0
2020-06-26,OXFORD ELGIN-ST.THOMAS,4913,0,78,4
2020-06-26,PEEL REGION,2253,468,4882,304
2020-06-26,PETERBOROUGH COUNTY-CITY,2255,2,91,2
2020-06-26,PORCUPINE,2256,2,57,8
2020-06-26,RENFREW COUNTY AND DISTRICT,2257,1,25,1
2020-06-26,SIMCOE MUSKOKA DISTRICT,2260,73,483,34
2020-06-26,SUDBURY AND DISTRICT,2261,3,62,2
2020-06-26,THUNDER BAY DISTRICT,2262,5,84,1
2020-06-26,TIMISKAMING,2263,0,18,0
2020-06-26,TORONTO,3895,630,11233,1034
2020-06-26,WATERLOO REGION,2265,64,1080,116
2020-06-26,WELLINGTON-DUFFERIN-GUELPH,2266,51,383,36
2020-06-26,WINDSOR-ESSEX COUNTY,2268,184,1113,69
2020-06-26,YORK REGION,2270,144,2509,239
2020-06-27,ALGOMA DISTRICT,2226,0,24,0
2020-06-27,BRANT COUNTY,2227,1,124,5
2020-06-27,CHATHAM-KENT,2240,4,153,1
2020-06-27,CITY OF HAMILTON,2237,55,717,45
2020-06-27,CITY OF OTTAWA,2251,44,1772,263
2020-06-27,DURHAM REGION,2230,37,1466,180
2020-06-27,EASTERN ONTARIO,2258,8,144,12
2020-06-27,GREY BRUCE,2233,9,96,0
2020-06-27,HALDIMAND-NORFOLK,2234,13,381,37
2020-06-27,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,9,167,20
2020-06-27,HALTON REGION,2236,36,680,25
2020-06-27,HASTINGS & PRINCE EDWARD COUNTIES,2238,0,39,5
2020-06-27,HURON PERTH,5183,1,52,5
2020-06-27,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,15,62,0
2020-06-27,LAMBTON COUNTY,2242,6,254,25
2020-06-27,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,1,299,52
2020-06-27,MIDDLESEX-LONDON,2244,14,544,57
2020-06-27,NIAGARA REGION,2246,17,666,61
2020-06-27,NORTH BAY PARRY SOUND DISTRICT,2247,0,27,1
2020-06-27,NORTHWESTERN,2249,8,28,0
2020-06-27,OXFORD ELGIN-ST.THOMAS,4913,0,78,4
2020-06-27,PEEL REGION,2253,474,4911,304
2020-06-27,PETERBOROUGH COUNTY-CITY,2255,2,91,2
2020-06-27,PORCUPINE,2256,2,57,8
2020-06-27,RENFREW COUNTY AND DISTRICT,2257,1,25,1
2020-06-27,SIMCOE MUSKOKA DISTRICT,2260,68,491,34
2020-06-27,SUDBURY AND DISTRICT,2261,3,62,2
2020-06-27,THUNDER BAY DISTRICT,2262,4,86,1
2020-06-27,TIMISKAMING,2263,0,18,0
2020-06-27,TORONTO,3895,604,11306,1043
2020-06-27,WATERLOO REGION,2265,68,1083,115
2020-06-27,WELLINGTON-DUFFERIN-GUELPH,2266,52,387,36
2020-06-27,WINDSOR-ESSEX COUNTY,2268,192,1121,69
2020-06-27,YORK REGION,2270,144,2521,239
2020-06-28,ALGOMA DISTRICT,2226,0,24,0
2020-06-28,BRANT COUNTY,2227,1,124,5
2020-06-28,CHATHAM-KENT,2240,4,153,1
2020-06-28,CITY OF HAMILTON,2237,51,721,45
2020-06-28,CITY OF OTTAWA,2251,45,1775,263
2020-06-28,DURHAM REGION,2230,36,1470,180
2020-06-28,EASTERN ONTARIO,2258,7,145,12
2020-06-28,GREY BRUCE,2233,9,96,0
2020-06-28,HALDIMAND-NORFOLK,2234,13,382,37
2020-06-28,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,10,167,20
2020-06-28,HALTON REGION,2236,39,682,25
2020-06-28,HASTINGS & PRINCE EDWARD COUNTIES,2238,0,39,5
2020-06-28,HURON PERTH,5183,1,52,5
2020-06-28,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,18,62,0
2020-06-28,LAMBTON COUNTY,2242,5,255,25
2020-06-28,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,1,299,52
2020-06-28,MIDDLESEX-LONDON,2244,20,545,57
2020-06-28,NIAGARA REGION,2246,17,667,61
2020-06-28,NORTH BAY PARRY SOUND DISTRICT,2247,1,27,1
2020-06-28,NORTHWESTERN,2249,8,28,0
2020-06-28,OXFORD ELGIN-ST.THOMAS,4913,0,78,4
2020-06-28,PEEL REGION,2253,481,4950,304
2020-06-28,PETERBOROUGH COUNTY-CITY,2255,2,91,2
2020-06-28,PORCUPINE,2256,2,57,8
2020-06-28,RENFREW COUNTY AND DISTRICT,2257,1,25,1
2020-06-28,SIMCOE MUSKOKA DISTRICT,2260,69,496,34
2020-06-28,SUDBURY AND DISTRICT,2261,3,62,2
2020-06-28,THUNDER BAY DISTRICT,2262,4,86,1
2020-06-28,TIMISKAMING,2263,0,18,0
2020-06-28,TORONTO,3895,614,11366,1046
2020-06-28,WATERLOO REGION,2265,62,1088,116
2020-06-28,WELLINGTON-DUFFERIN-GUELPH,2266,52,392,36
2020-06-28,WINDSOR-ESSEX COUNTY,2268,177,1147,69
2020-06-28,YORK REGION,2270,136,2538,241
2020-06-29,ALGOMA DISTRICT,2226,0,24,0
2020-06-29,BRANT COUNTY,2227,1,125,5
2020-06-29,CHATHAM-KENT,2240,4,153,1
2020-06-29,CITY OF HAMILTON,2237,49,727,45
2020-06-29,CITY OF OTTAWA,2251,43,1780,263
2020-06-29,DURHAM REGION,2230,37,1474,180
2020-06-29,EASTERN ONTARIO,2258,7,145,12
2020-06-29,GREY BRUCE,2233,9,96,0
2020-06-29,HALDIMAND-NORFOLK,2234,9,386,37
2020-06-29,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,8,167,20
2020-06-29,HALTON REGION,2236,42,685,25
2020-06-29,HASTINGS & PRINCE EDWARD COUNTIES,2238,0,39,5
2020-06-29,HURON PERTH,5183,0,53,5
2020-06-29,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,22,62,0
2020-06-29,LAMBTON COUNTY,2242,4,256,25
2020-06-29,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,0,300,52
2020-06-29,MIDDLESEX-LONDON,2244,18,547,57
2020-06-29,NIAGARA REGION,2246,19,667,61
2020-06-29,NORTH BAY PARRY SOUND DISTRICT,2247,1,27,1
2020-06-29,NORTHWESTERN,2249,7,29,0
2020-06-29,OXFORD ELGIN-ST.THOMAS,4913,0,78,4
2020-06-29,PEEL REGION,2253,493,4978,304
2020-06-29,PETERBOROUGH COUNTY-CITY,2255,2,91,2
2020-06-29,PORCUPINE,2256,2,57,8
2020-06-29,RENFREW COUNTY AND DISTRICT,2257,1,25,1
2020-06-29,SIMCOE MUSKOKA DISTRICT,2260,62,504,34
2020-06-29,SUDBURY AND DISTRICT,2261,3,62,2
2020-06-29,THUNDER BAY DISTRICT,2262,4,86,1
2020-06-29,TIMISKAMING,2263,0,18,0
2020-06-29,TORONTO,3895,609,11361,1052
2020-06-29,WATERLOO REGION,2265,64,1096,116
2020-06-29,WELLINGTON-DUFFERIN-GUELPH,2266,52,390,36
2020-06-29,WINDSOR-ESSEX COUNTY,2268,341,1160,69
2020-06-29,YORK REGION,2270,137,2548,242
2020-06-30,ALGOMA DISTRICT,2226,0,24,0
2020-06-30,BRANT COUNTY,2227,1,125,5
2020-06-30,CHATHAM-KENT,2240,2,155,1
2020-06-30,CITY OF HAMILTON,2237,60,730,45
2020-06-30,CITY OF OTTAWA,2251,39,1784,263
2020-06-30,DURHAM REGION,2230,40,1477,180
2020-06-30,EASTERN ONTARIO,2258,5,147,12
2020-06-30,GREY BRUCE,2233,9,96,0
2020-06-30,HALDIMAND-NORFOLK,2234,9,386,37
2020-06-30,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,8,167,20
2020-06-30,HALTON REGION,2236,42,686,25
2020-06-30,HASTINGS & PRINCE EDWARD COUNTIES,2238,0,39,5
2020-06-30,HURON PERTH,5183,0,53,5
2020-06-30,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,27,62,0
2020-06-30,LAMBTON COUNTY,2242,3,257,25
2020-06-30,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,0,300,52
2020-06-30,MIDDLESEX-LONDON,2244,20,548,57
2020-06-30,NIAGARA REGION,2246,22,669,61
2020-06-30,NORTH BAY PARRY SOUND DISTRICT,2247,1,27,1
2020-06-30,NORTHWESTERN,2249,7,29,0
2020-06-30,OXFORD ELGIN-ST.THOMAS,4913,0,78,4
2020-06-30,PEEL REGION,2253,499,5001,306
2020-06-30,PETERBOROUGH COUNTY-CITY,2255,2,91,2
2020-06-30,PORCUPINE,2256,2,57,8
2020-06-30,RENFREW COUNTY AND DISTRICT,2257,1,25,1
2020-06-30,SIMCOE MUSKOKA DISTRICT,2260,50,514,34
2020-06-30,SUDBURY AND DISTRICT,2261,3,62,2
2020-06-30,THUNDER BAY DISTRICT,2262,2,88,1
2020-06-30,TIMISKAMING,2263,0,18,0
2020-06-30,TORONTO,3895,589,11425,1055
2020-06-30,WATERLOO REGION,2265,62,1106,116
2020-06-30,WELLINGTON-DUFFERIN-GUELPH,2266,48,395,36
2020-06-30,WINDSOR-ESSEX COUNTY,2268,349,1169,69
2020-06-30,YORK REGION,2270,150,2554,244
2020-07-01,ALGOMA DISTRICT,2226,0,24,0
2020-07-01,BRANT COUNTY,2227,1,125,5
2020-07-01,CHATHAM-KENT,2240,2,155,1
2020-07-01,CITY OF HAMILTON,2237,57,734,45
2020-05-30,HASTINGS & PRINCE EDWARD COUNTIES,2238,1,38,5
2020-05-30,HURON PERTH,5183,2,46,5
2020-05-30,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,0,61,0
2020-05-30,LAMBTON COUNTY,2242,34,206,22
2020-05-30,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,18,280,50
2020-05-30,MIDDLESEX-LONDON,2244,39,429,52
2020-05-30,NIAGARA REGION,2246,31,548,59
2020-05-30,NORTH BAY PARRY SOUND DISTRICT,2247,1,23,1
2020-05-30,NORTHWESTERN,2249,2,20,0
2020-05-30,OXFORD ELGIN-ST.THOMAS,4913,6,62,4
2020-05-30,PEEL REGION,2253,975,3099,272
2020-05-30,PETERBOROUGH COUNTY-CITY,2255,7,77,2
2020-05-30,PORCUPINE,2256,3,55,7
2020-05-30,RENFREW COUNTY AND DISTRICT,2257,7,18,1
2020-05-30,SIMCOE MUSKOKA DISTRICT,2260,41,389,34
2020-05-30,SUDBURY AND DISTRICT,2261,0,60,2
2020-05-30,THUNDER BAY DISTRICT,2262,1,79,1
2020-05-30,TIMISKAMING,2263,1,17,0
2020-05-30,TORONTO,3895,1645,7594,779
2020-05-30,WATERLOO REGION,2265,69,885,108
2020-05-30,WELLINGTON-DUFFERIN-GUELPH,2266,51,296,34
2020-05-30,WINDSOR-ESSEX COUNTY,2268,217,667,64
2020-05-30,YORK REGION,2270,283,1877,200
2020-05-31,ALGOMA DISTRICT,2226,0,21,0
2020-05-31,BRANT COUNTY,2227,5,106,5
2020-05-31,CHATHAM-KENT,2240,8,135,1
2020-05-31,CITY OF HAMILTON,2237,123,513,38
2020-05-31,CITY OF OTTAWA,2251,116,1586,244
2020-05-31,DURHAM REGION,2230,149,1128,174
2020-05-31,EASTERN ONTARIO,2258,6,130,12
2020-05-31,GREY BRUCE,2233,1,87,0
2020-05-31,HALDIMAND-NORFOLK,2234,9,167,31
2020-05-31,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,10,145,19
2020-05-31,HALTON REGION,2236,53,565,25
2020-05-31,HASTINGS & PRINCE EDWARD COUNTIES,2238,1,38,5
2020-05-31,HURON PERTH,5183,2,45,5
2020-05-31,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,0,61,0
2020-05-31,LAMBTON COUNTY,2242,33,208,22
2020-05-31,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,11,287,50
2020-05-31,MIDDLESEX-LONDON,2244,48,433,52
2020-05-31,NIAGARA REGION,2246,29,551,59
2020-05-31,NORTH BAY PARRY SOUND DISTRICT,2247,0,24,1
2020-05-31,NORTHWESTERN,2249,1,21,0
2020-05-31,OXFORD ELGIN-ST.THOMAS,4913,6,62,4
2020-05-31,PEEL REGION,2253,941,3235,273
2020-05-31,PETERBOROUGH COUNTY-CITY,2255,7,77,2
2020-05-31,PORCUPINE,2256,3,55,7
2020-05-31,RENFREW COUNTY AND DISTRICT,2257,5,20,1
2020-05-31,SIMCOE MUSKOKA DISTRICT,2260,40,394,34
2020-05-31,SUDBURY AND DISTRICT,2261,0,60,2
2020-05-31,THUNDER BAY DISTRICT,2262,1,79,1
2020-05-31,TIMISKAMING,2263,1,17,0
2020-05-31,TORONTO,3895,1564,7789,785
2020-05-31,WATERLOO REGION,2265,66,893,110
2020-05-31,WELLINGTON-DUFFERIN-GUELPH,2266,49,299,34
2020-05-31,WINDSOR-ESSEX COUNTY,2268,222,675,64
2020-05-31,YORK REGION,2270,273,1904,206
2020-06-01,ALGOMA DISTRICT,2226,0,21,0
2020-06-01,BRANT COUNTY,2227,6,106,5
2020-06-01,CHATHAM-KENT,2240,8,135,1
2020-06-01,CITY OF HAMILTON,2237,122,514,38
2020-06-01,CITY OF OTTAWA,2251,113,1600,244
2020-06-01,DURHAM REGION,2230,145,1144,175
2020-06-01,EASTERN ONTARIO,2258,7,130,12
2020-06-01,GREY BRUCE,2233,2,87,0
2020-06-01,HALDIMAND-NORFOLK,2234,49,167,31
2020-06-01,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,11,147,19
2020-06-01,HALTON REGION,2236,48,572,25
2020-06-01,HASTINGS & PRINCE EDWARD COUNTIES,2238,0,39,5
2020-06-01,HURON PERTH,5183,2,45,5
2020-06-01,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,1,61,0
2020-06-01,LAMBTON COUNTY,2242,31,210,22
2020-06-01,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,11,287,50
2020-06-01,MIDDLESEX-LONDON,2244,50,434,53
2020-06-01,NIAGARA REGION,2246,27,554,59
2020-06-01,NORTH BAY PARRY SOUND DISTRICT,2247,0,24,1
2020-06-01,NORTHWESTERN,2249,1,21,0
2020-06-01,OXFORD ELGIN-ST.THOMAS,4913,7,62,4
2020-06-01,PEEL REGION,2253,994,3302,274
2020-06-01,PETERBOROUGH COUNTY-CITY,2255,9,77,2
2020-06-01,PORCUPINE,2256,3,55,7
2020-06-01,RENFREW COUNTY AND DISTRICT,2257,5,21,1
2020-06-01,SIMCOE MUSKOKA DISTRICT,2260,39,396,34
2020-06-01,SUDBURY AND DISTRICT,2261,0,60,2
2020-06-01,THUNDER BAY DISTRICT,2262,1,79,1
2020-06-01,TIMISKAMING,2263,1,17,0
2020-06-01,TORONTO,3895,1539,7961,790
2020-06-01,WATERLOO REGION,2265,52,919,111
2020-06-01,WELLINGTON-DUFFERIN-GUELPH,2266,52,299,34
2020-06-01,WINDSOR-ESSEX COUNTY,2268,219,680,64
2020-06-01,YORK REGION,2270,279,1927,207
2020-06-02,ALGOMA DISTRICT,2226,0,21,0
2020-06-02,BRANT COUNTY,2227,5,107,5
2020-06-02,CHATHAM-KENT,2240,10,135,1
2020-06-02,CITY OF HAMILTON,2237,118,524,39
2020-06-02,CITY OF OTTAWA,2251,102,1614,248
2020-06-02,DURHAM REGION,2230,144,1159,175
2020-06-02,EASTERN ONTARIO,2258,7,130,12
2020-06-02,GREY BRUCE,2233,3,87,0
2020-06-02,HALDIMAND-NORFOLK,2234,144,173,31
2020-06-02,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,10,148,19
2020-06-02,HALTON REGION,2236,48,575,25
2020-06-02,HASTINGS & PRINCE EDWARD COUNTIES,2238,0,39,5
2020-06-02,HURON PERTH,5183,3,45,5
2020-06-02,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,1,61,0
2020-06-02,LAMBTON COUNTY,2242,23,218,22
2020-06-02,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,10,288,50
2020-06-02,MIDDLESEX-LONDON,2244,50,437,53
2020-06-02,NIAGARA REGION,2246,48,556,59
2020-06-02,NORTH BAY PARRY SOUND DISTRICT,2247,0,24,1
2020-06-02,NORTHWESTERN,2249,1,21,0
2020-06-02,OXFORD ELGIN-ST.THOMAS,4913,8,62,4
2020-06-02,PEEL REGION,2253,984,3366,276
2020-06-02,PETERBOROUGH COUNTY-CITY,2255,10,77,2
2020-06-02,PORCUPINE,2256,3,55,7
2020-06-02,RENFREW COUNTY AND DISTRICT,2257,3,23,1
2020-06-02,SIMCOE MUSKOKA DISTRICT,2260,38,402,34
2020-06-02,SUDBURY AND DISTRICT,2261,0,60,2
2020-06-02,THUNDER BAY DISTRICT,2262,2,79,1
2020-06-02,TIMISKAMING,2263,1,17,0
2020-06-02,TORONTO,3895,1545,8114,796
2020-06-02,WATERLOO REGION,2265,59,922,111
2020-06-02,WELLINGTON-DUFFERIN-GUELPH,2266,58,300,34
2020-06-02,WINDSOR-ESSEX COUNTY,2268,219,681,67
2020-06-02,YORK REGION,2270,275,1964,208
2020-06-03,ALGOMA DISTRICT,2226,0,21,0
2020-06-03,BRANT COUNTY,2227,6,107,5
2020-06-03,CHATHAM-KENT,2240,7,138,1
2020-06-03,CITY OF HAMILTON,2237,119,531,39
2020-06-03,CITY OF OTTAWA,2251,98,1627,247
2020-06-03,DURHAM REGION,2230,136,1179,175
2020-06-03,EASTERN ONTARIO,2258,7,130,12
2020-06-03,GREY BRUCE,2233,3,87,0
2020-06-03,HALDIMAND-NORFOLK,2234,155,183,31
2020-06-03,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,9,151,19
2020-06-03,HALTON REGION,2236,54,575,25
2020-06-03,HASTINGS & PRINCE EDWARD COUNTIES,2238,0,39,5
2020-06-03,HURON PERTH,5183,3,47,5
2020-06-03,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,1,61,0
2020-06-03,LAMBTON COUNTY,2242,23,219,24
2020-06-03,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,11,289,50
2020-06-03,MIDDLESEX-LONDON,2244,46,441,54
2020-06-03,NIAGARA REGION,2246,85,559,59
2020-06-03,NORTH BAY PARRY SOUND DISTRICT,2247,0,24,1
2020-06-03,NORTHWESTERN,2249,1,21,0
2020-06-03,OXFORD ELGIN-ST.THOMAS,4913,7,63,4
2020-06-03,PEEL REGION,2253,1000,3402,277
2020-06-03,PETERBOROUGH COUNTY-CITY,2255,10,77,2
2020-06-03,PORCUPINE,2256,3,55,7
2020-06-03,RENFREW COUNTY AND DISTRICT,2257,3,23,1
2020-06-03,SIMCOE MUSKOKA DISTRICT,2260,34,406,34
2020-06-03,SUDBURY AND DISTRICT,2261,0,62,2
2020-06-03,THUNDER BAY DISTRICT,2262,3,79,1
2020-06-03,TIMISKAMING,2263,1,17,0
2020-06-03,TORONTO,3895,1505,8251,809
2020-06-03,WATERLOO REGION,2265,63,934,111
2020-06-03,WELLINGTON-DUFFERIN-GUELPH,2266,53,305,34
2020-06-03,WINDSOR-ESSEX COUNTY,2268,210,695,67
2020-06-03,YORK REGION,2270,268,2013,211
2020-06-04,ALGOMA DISTRICT,2226,0,21,0
2020-06-04,BRANT COUNTY,2227,5,109,5
2020-06-04,CHATHAM-KENT,2240,5,140,1
2020-06-04,CITY OF HAMILTON,2237,121,539,39
2020-06-04,CITY OF OTTAWA,2251,96,1636,248
2020-06-04,DURHAM REGION,2230,134,1195,175
2020-06-04,EASTERN ONTARIO,2258,7,130,12
2020-06-04,GREY BRUCE,2233,4,87,0
2020-06-04,HALDIMAND-NORFOLK,2234,146,192,31
2020-06-04,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,9,151,19
2020-06-04,HALTON REGION,2236,56,580,25
2020-06-04,HASTINGS & PRINCE EDWARD COUNTIES,2238,0,39,5
2020-06-04,HURON PERTH,5183,3,46,5
2020-06-04,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,1,61,0
2020-06-04,LAMBTON COUNTY,2242,21,221,24
2020-06-04,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,11,289,50
2020-06-04,MIDDLESEX-LONDON,2244,47,445,54
2020-06-04,NIAGARA REGION,2246,83,562,60
2020-06-04,NORTH BAY PARRY SOUND DISTRICT,2247,2,24,1
2020-06-04,NORTHWESTERN,2249,1,21,0
2020-06-04,OXFORD ELGIN-ST.THOMAS,4913,4,66,4
2020-06-04,PEEL REGION,2253,969,3476,280
2020-06-04,PETERBOROUGH COUNTY-CITY,2255,9,78,2
2020-06-04,PORCUPINE,2256,3,55,7
2020-06-04,RENFREW COUNTY AND DISTRICT,2257,2,24,1
2020-06-04,SIMCOE MUSKOKA DISTRICT,2260,32,410,34
2020-06-04,SUDBURY AND DISTRICT,2261,0,62,2
2020-06-04,THUNDER BAY DISTRICT,2262,3,79,1
2020-06-04,TIMISKAMING,2263,0,18,0
2020-06-04,TORONTO,3895,1486,8414,846
2020-06-04,WATERLOO REGION,2265,66,941,112
2020-06-04,WELLINGTON-DUFFERIN-GUELPH,2266,52,308,34
2020-06-04,WINDSOR-ESSEX COUNTY,2268,193,722,67
2020-06-04,YORK REGION,2270,267,2067,213
2020-06-05,ALGOMA DISTRICT,2226,0,21,0
2020-06-05,BRANT COUNTY,2227,5,110,5
2020-06-05,CHATHAM-KENT,2240,4,142,1
2020-06-05,CITY OF HAMILTON,2237,119,552,41
2020-06-05,CITY OF OTTAWA,2251,88,1651,248
2020-06-05,DURHAM REGION,2230,139,1211,175
2020-06-05,EASTERN ONTARIO,2258,8,131,12
2020-06-05,GREY BRUCE,2233,4,87,0
2020-06-05,HALDIMAND-NORFOLK,2234,148,196,31
2020-06-05,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,12,151,19
2020-06-05,HALTON REGION,2236,54,586,25
2020-06-05,HASTINGS & PRINCE EDWARD COUNTIES,2238,0,39,5
2020-06-05,HURON PERTH,5183,3,46,5
2020-06-05,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,1,61,0
2020-06-05,LAMBTON COUNTY,2242,18,225,24
2020-06-05,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,10,291,50
2020-06-05,MIDDLESEX-LONDON,2244,42,450,56
2020-06-05,NIAGARA REGION,2246,78,565,61
2020-06-05,NORTH BAY PARRY SOUND DISTRICT,2247,1,25,1
2020-06-05,NORTHWESTERN,2249,0,22,0
2020-06-05,OXFORD ELGIN-ST.THOMAS,4913,1,69,4
2020-06-05,PEEL REGION,2253,961,3554,280
2020-06-05,PETERBOROUGH COUNTY-CITY,2255,9,79,2
2020-06-05,PORCUPINE,2256,3,55,7
2020-06-05,RENFREW COUNTY AND DISTRICT,2257,2,24,1
2020-06-05,SIMCOE MUSKOKA DISTRICT,2260,31,413,34
2020-06-05,SUDBURY AND DISTRICT,2261,0,62,2
2020-06-05,THUNDER BAY DISTRICT,2262,3,79,1
2020-06-05,TIMISKAMING,2263,0,18,0
2020-06-05,TORONTO,3895,1504,8568,854
2020-06-05,WATERLOO REGION,2265,70,946,112
2020-06-05,WELLINGTON-DUFFERIN-GUELPH,2266,51,310,34
2020-06-05,WINDSOR-ESSEX COUNTY,2268,178,743,67
2020-06-05,YORK REGION,2270,245,2101,215
2020-06-06,ALGOMA DISTRICT,2226,0,21,0
2020-06-06,BRANT COUNTY,2227,6,110,5
2020-06-06,CHATHAM-KENT,2240,5,142,1
2020-06-06,CITY OF HAMILTON,2237,124,560,41
2020-06-06,CITY OF OTTAWA,2251,86,1656,251
2020-06-06,DURHAM REGION,2230,152,1231,176
2020-06-06,EASTERN ONTARIO,2258,8,131,12
2020-06-06,GREY BRUCE,2233,4,88,0
2020-06-06,HALDIMAND-NORFOLK,2234,149,196,31
2020-06-06,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,11,152,19
2020-06-06,HALTON REGION,2236,48,594,25
2020-06-06,HASTINGS & PRINCE EDWARD COUNTIES,2238,0,39,5
2020-06-06,HURON PERTH,5183,3,46,5
2020-06-06,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,1,61,0
2020-06-06,LAMBTON COUNTY,2242,15,228,24
2020-06-06,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,8,293,50
2020-06-06,MIDDLESEX-LONDON,2244,41,455,56
2020-06-06,NIAGARA REGION,2246,81,567,61
2020-06-06,NORTH BAY PARRY SOUND DISTRICT,2247,1,25,1
2020-06-06,NORTHWESTERN,2249,0,22,0
2020-06-06,OXFORD ELGIN-ST.THOMAS,4913,1,69,4
2020-06-06,PEEL REGION,2253,990,3645,279
2020-06-06,PETERBOROUGH COUNTY-CITY,2255,9,79,2
2020-06-06,PORCUPINE,2256,3,55,7
2020-06-06,RENFREW COUNTY AND DISTRICT,2257,2,24,1
2020-06-06,SIMCOE MUSKOKA DISTRICT,2260,35,416,35
2020-06-06,SUDBURY AND DISTRICT,2261,0,62,2
2020-06-06,THUNDER BAY DISTRICT,2262,3,79,1
2020-06-06,TIMISKAMING,2263,0,18,0
2020-06-06,TORONTO,3895,1519,8719,883
2020-06-06,WATERLOO REGION,2265,79,948,113
2020-06-06,WELLINGTON-DUFFERIN-GUELPH,2266,52,313,34
2020-06-06,WINDSOR-ESSEX COUNTY,2268,160,772,67
2020-06-06,YORK REGION,2270,252,2131,216
2020-06-07,ALGOMA DISTRICT,2226,0,21,0
2020-06-07,BRANT COUNTY,2227,5,110,5
2020-06-07,CHATHAM-KENT,2240,5,142,1
2020-06-07,CITY OF HAMILTON,2237,117,567,42
2020-06-07,CITY OF OTTAWA,2251,86,1661,252
2020-06-07,DURHAM REGION,2230,142,1248,177
2020-06-07,EASTERN ONTARIO,2258,8,131,12
2020-06-07,GREY BRUCE,2233,5,88,0
2020-06-07,HALDIMAND-NORFOLK,2234,150,199,31
2020-06-07,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,10,153,19
2020-06-07,HALTON REGION,2236,49,596,25
2020-06-07,HASTINGS & PRINCE EDWARD COUNTIES,2238,0,39,5
2020-06-07,HURON PERTH,5183,4,46,5
2020-06-07,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,0,62,0
2020-06-07,LAMBTON COUNTY,2242,16,227,25
2020-06-07,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,8,293,50
2020-06-07,MIDDLESEX-LONDON,2244,40,459,56
2020-06-07,NIAGARA REGION,2246,85,567,61
2020-06-07,NORTH BAY PARRY SOUND DISTRICT,2247,1,25,1
2020-06-07,NORTHWESTERN,2249,1,22,0
2020-06-07,OXFORD ELGIN-ST.THOMAS,4913,1,69,4
2020-06-07,PEEL REGION,2253,958,3725,281
2020-06-07,PETERBOROUGH COUNTY-CITY,2255,9,79,2
